年,週,就診類別,年齡別,縣市,腸病毒健保就診人次,健保就診總人次
2012,40,門診,15+,花蓮縣,3,63708
2012,40,門診,15+,金門縣,1,13389
2012,40,門診,15+,南投縣,4,87759
2012,40,門診,15+,屏東縣,3,151295
2012,40,門診,15+,苗栗縣,5,86403
2012,40,門診,15+,桃園市,27,348902
2012,40,門診,15+,高雄市,37,550912
2012,40,門診,15+,基隆市,6,74019
2012,40,門診,15+,連江縣,0,1319
2012,40,門診,15+,雲林縣,7,128699
2012,40,門診,15+,新北市,58,620091
2012,40,門診,15+,新竹市,13,91982
2012,40,門診,15+,新竹縣,9,63873
2012,40,門診,15+,嘉義市,14,89006
2012,40,門診,15+,嘉義縣,7,76549
2012,40,門診,15+,彰化縣,12,223172
2012,40,門診,15+,澎湖縣,1,24785
2012,40,門診,3-4,台中市,154,26430
2012,40,門診,3-4,台北市,89,16695
2012,40,門診,3-4,台東縣,7,800
2012,40,門診,3-4,台南市,96,15471
2012,40,門診,3-4,宜蘭縣,31,3695
2012,40,門診,3-4,花蓮縣,24,2132
2012,40,門診,3-4,金門縣,5,684
2012,40,門診,3-4,南投縣,22,3934
2012,40,門診,3-4,屏東縣,18,5113
2012,40,門診,3-4,苗栗縣,19,4192
2012,40,門診,3-4,桃園市,113,18612
2012,40,門診,3-4,高雄市,120,20222
2012,40,門診,3-4,基隆市,7,2479
2012,40,門診,3-4,連江縣,0,26
2012,40,門診,3-4,雲林縣,49,6110
2012,40,門診,3-4,新北市,218,34055
2012,40,門診,3-4,新竹市,39,5571
2012,40,門診,3-4,新竹縣,31,5221
2012,40,門診,3-4,嘉義市,11,3598
2012,40,門診,3-4,嘉義縣,6,2251
2012,40,門診,3-4,彰化縣,91,11232
2012,40,門診,3-4,澎湖縣,3,620
2012,40,門診,5-9,台中市,218,47694
2012,40,門診,5-9,台北市,98,31069
2012,40,門診,5-9,台東縣,1,1524
2012,40,門診,5-9,台南市,111,25163
2012,40,門診,5-9,宜蘭縣,24,5869
2012,40,門診,5-9,花蓮縣,24,3534
2012,40,門診,5-9,金門縣,4,1090
2012,40,門診,5-9,南投縣,44,6981
2012,40,門診,5-9,屏東縣,16,9734
2012,40,門診,5-9,苗栗縣,19,6932
2012,40,門診,5-9,桃園市,177,33826
2012,40,門診,5-9,高雄市,154,36226
2012,40,門診,5-9,基隆市,16,4809
2012,40,門診,5-9,連江縣,0,71
2012,40,門診,5-9,雲林縣,61,10667
2012,40,門診,5-9,新北市,211,59888
2012,40,門診,5-9,新竹市,31,9162
2012,40,門診,5-9,新竹縣,50,8767
2012,40,門診,5-9,嘉義市,22,6633
2012,40,門診,5-9,嘉義縣,11,4433
2012,40,門診,5-9,彰化縣,90,19899
2012,40,門診,5-9,澎湖縣,12,1213
2012,41,住院,0-2,台中市,11,166
2012,41,住院,0-2,台北市,10,207
2012,41,住院,0-2,台東縣,0,11
2012,41,住院,0-2,台南市,2,31
2012,41,住院,0-2,宜蘭縣,2,90
2012,41,住院,0-2,花蓮縣,1,26
2012,41,住院,0-2,金門縣,0,9
2012,41,住院,0-2,南投縣,2,26
2012,41,住院,0-2,屏東縣,0,19
2012,41,住院,0-2,苗栗縣,0,4
2012,41,住院,0-2,桃園市,4,142
2012,41,住院,0-2,高雄市,3,114
2012,41,住院,0-2,基隆市,0,21
2012,41,住院,0-2,連江縣,0,1
2012,41,住院,0-2,雲林縣,0,6
2012,41,住院,0-2,新北市,3,96
2012,41,住院,0-2,新竹市,2,55
2012,41,住院,0-2,新竹縣,0,16
2012,41,住院,0-2,嘉義市,0,13
2012,41,住院,0-2,嘉義縣,0,29
2012,41,住院,0-2,彰化縣,4,116
2012,41,住院,10-14,台中市,0,57
2012,41,住院,10-14,台北市,0,79
2012,41,住院,10-14,台東縣,0,4
2012,41,住院,10-14,台南市,0,12
2012,41,住院,10-14,宜蘭縣,0,19
2012,41,住院,10-14,花蓮縣,0,8
2012,41,住院,10-14,南投縣,0,3
2012,41,住院,10-14,屏東縣,0,8
2012,41,住院,10-14,苗栗縣,0,8
2012,41,住院,10-14,桃園市,0,48
2012,41,住院,10-14,高雄市,0,48
2012,41,住院,10-14,基隆市,0,7
2012,41,住院,10-14,雲林縣,0,1
2012,41,住院,10-14,新北市,0,24
2012,41,住院,10-14,新竹市,0,7
2012,41,住院,10-14,新竹縣,0,2
2012,41,住院,10-14,嘉義市,0,3
2012,41,住院,10-14,嘉義縣,0,8
2012,41,住院,10-14,彰化縣,0,34
2012,41,住院,10-14,澎湖縣,0,1
2012,41,住院,15+,台中市,0,4167
2012,41,住院,15+,台北市,0,7224
2012,41,住院,15+,台東縣,0,228
2012,41,住院,15+,台南市,0,2028
2012,41,住院,15+,宜蘭縣,0,973
2012,41,住院,15+,花蓮縣,0,751
2012,41,住院,15+,金門縣,0,51
2012,41,住院,15+,南投縣,0,336
2012,41,住院,15+,屏東縣,0,892
2012,41,住院,15+,苗栗縣,0,496
2012,41,住院,15+,桃園市,0,3716
2012,41,住院,15+,高雄市,0,4255
2012,41,住院,15+,基隆市,0,636
2012,41,住院,15+,連江縣,0,3
2012,41,住院,15+,雲林縣,0,580
2012,41,住院,15+,新北市,0,3741
2012,41,住院,15+,新竹市,0,850
2012,41,住院,15+,新竹縣,0,235
2012,41,住院,15+,嘉義市,0,498
2012,41,住院,15+,嘉義縣,0,973
2012,41,住院,15+,彰化縣,0,1994
2012,41,住院,15+,澎湖縣,0,23
2012,41,住院,3-4,台中市,2,93
2012,41,住院,3-4,台北市,2,97
2012,41,住院,3-4,台東縣,0,5
2012,41,住院,3-4,台南市,4,26
2012,41,住院,3-4,宜蘭縣,1,34
2012,41,住院,3-4,花蓮縣,0,9
2012,41,住院,3-4,金門縣,0,3
2012,41,住院,3-4,南投縣,0,8
2012,41,住院,3-4,屏東縣,2,7
2012,41,住院,3-4,苗栗縣,0,5
2012,41,住院,3-4,桃園市,6,81
2012,41,住院,3-4,高雄市,1,62
2012,41,住院,3-4,基隆市,0,14
2012,41,住院,3-4,雲林縣,0,2
2012,41,住院,3-4,新北市,0,53
2012,41,住院,3-4,新竹市,0,19
2012,41,住院,3-4,新竹縣,0,5
2012,41,住院,3-4,嘉義市,0,7
2012,41,住院,3-4,嘉義縣,0,18
2012,41,住院,3-4,彰化縣,3,40
2012,41,住院,5-9,台中市,0,69
2012,41,住院,5-9,台北市,2,93
2012,41,住院,5-9,台東縣,0,5
2012,41,住院,5-9,台南市,0,27
2012,41,住院,5-9,宜蘭縣,0,29
2012,41,住院,5-9,花蓮縣,0,13
2012,41,住院,5-9,金門縣,0,1
2012,41,住院,5-9,南投縣,0,14
2012,41,住院,5-9,屏東縣,0,16
2012,41,住院,5-9,苗栗縣,0,6
2012,41,住院,5-9,桃園市,2,100
2012,41,住院,5-9,高雄市,2,71
2012,41,住院,5-9,基隆市,0,16
2012,41,住院,5-9,雲林縣,0,1
2012,41,住院,5-9,新北市,0,54
2012,41,住院,5-9,新竹市,0,10
2012,41,住院,5-9,新竹縣,0,7
2012,41,住院,5-9,嘉義市,0,5
2012,41,住院,5-9,嘉義縣,0,10
2012,41,住院,5-9,彰化縣,5,50
2012,41,門診,0-2,台中市,190,29198
2012,41,門診,0-2,台北市,110,17373
2012,41,門診,0-2,台東縣,8,955
2012,41,門診,0-2,台南市,90,16465
2012,41,門診,0-2,宜蘭縣,31,3949
2012,41,門診,0-2,花蓮縣,14,2513
2012,41,門診,0-2,金門縣,6,834
2012,41,門診,0-2,南投縣,42,4673
2012,41,門診,0-2,屏東縣,25,6024
2012,41,門診,0-2,苗栗縣,31,4653
2012,41,門診,0-2,桃園市,133,20315
2012,41,門診,0-2,高雄市,91,22388
2012,41,門診,0-2,基隆市,25,2743
2012,41,門診,0-2,連江縣,0,37
2012,41,門診,0-2,雲林縣,43,6457
2012,41,門診,0-2,新北市,219,36247
2012,41,門診,0-2,新竹市,43,6061
2012,41,門診,0-2,新竹縣,55,5138
2012,41,門診,0-2,嘉義市,16,4057
2012,41,門診,0-2,嘉義縣,7,2145
2012,41,門診,0-2,彰化縣,75,12460
2012,41,門診,0-2,澎湖縣,7,603
2012,41,門診,10-14,台中市,42,31771
2012,41,門診,10-14,台北市,52,19658
2012,41,門診,10-14,台東縣,0,1364
2012,41,門診,10-14,台南市,12,17145
2012,41,門診,10-14,宜蘭縣,1,3681
2012,41,門診,10-14,花蓮縣,4,2453
2012,41,門診,10-14,金門縣,4,627
2012,41,門診,10-14,南投縣,9,5043
2012,41,門診,10-14,屏東縣,1,7501
2012,41,門診,10-14,苗栗縣,9,4513
2012,41,門診,10-14,桃園市,33,18066
2012,41,門診,10-14,高雄市,37,24614
2012,41,門診,10-14,基隆市,3,3099
2012,41,門診,10-14,連江縣,0,20
2012,41,門診,10-14,雲林縣,13,7851
2012,41,門診,10-14,新北市,40,36007
2012,41,門診,10-14,新竹市,8,4796
2012,41,門診,10-14,新竹縣,6,4188
2012,41,門診,10-14,嘉義市,2,4662
2012,41,門診,10-14,嘉義縣,4,3916
2012,41,門診,10-14,彰化縣,15,14513
2012,41,門診,10-14,澎湖縣,0,1004
2012,41,門診,15+,台中市,66,500466
2012,41,門診,15+,台北市,43,498230
2012,41,門診,15+,台東縣,0,28332
2012,41,門診,15+,台南市,60,335983
2012,41,門診,15+,宜蘭縣,2,70116
2012,41,門診,15+,花蓮縣,3,58398
2012,41,門診,15+,金門縣,0,12265
2012,41,門診,15+,南投縣,8,80751
2012,41,門診,15+,屏東縣,1,140746
2012,41,門診,15+,苗栗縣,7,79852
2012,41,門診,15+,桃園市,27,309419
2012,41,門診,15+,高雄市,34,506214
2012,41,門診,15+,基隆市,5,66588
2012,41,門診,15+,連江縣,0,1083
2012,41,門診,15+,雲林縣,3,120731
2012,41,門診,15+,新北市,55,566511
2012,41,門診,15+,新竹市,7,81386
2012,41,門診,15+,新竹縣,9,57342
2012,41,門診,15+,嘉義市,8,80937
2012,41,門診,15+,嘉義縣,9,70656
2012,41,門診,15+,彰化縣,6,209969
2012,41,門診,15+,澎湖縣,3,23193
2012,41,門診,3-4,台中市,153,25416
2012,41,門診,3-4,台北市,91,15594
2012,41,門診,3-4,台東縣,2,891
2012,41,門診,3-4,台南市,78,15185
2012,41,門診,3-4,宜蘭縣,19,3385
2012,41,門診,3-4,花蓮縣,20,2140
2012,41,門診,3-4,金門縣,0,723
2012,41,門診,3-4,南投縣,24,3831
2012,41,門診,3-4,屏東縣,17,4994
2012,41,門診,3-4,苗栗縣,16,3974
2012,41,門診,3-4,桃園市,127,17728
2012,41,門診,3-4,高雄市,93,19394
2012,41,門診,3-4,基隆市,16,2425
2012,41,門診,3-4,連江縣,1,37
2012,41,門診,3-4,雲林縣,48,5948
2012,41,門診,3-4,新北市,175,32539
2012,41,門診,3-4,新竹市,11,5166
2012,41,門診,3-4,新竹縣,27,4665
2012,41,門診,3-4,嘉義市,9,3513
2012,41,門診,3-4,嘉義縣,0,2196
2012,41,門診,3-4,彰化縣,90,11362
2012,41,門診,3-4,澎湖縣,7,576
2012,41,門診,5-9,台中市,151,46547
2012,41,門診,5-9,台北市,92,28337
2012,41,門診,5-9,台東縣,2,1561
2012,41,門診,5-9,台南市,79,24569
2012,41,門診,5-9,宜蘭縣,14,5249
2012,41,門診,5-9,花蓮縣,16,3499
2012,41,門診,5-9,金門縣,5,949
2012,41,門診,5-9,南投縣,32,6795
2012,41,門診,5-9,屏東縣,13,9280
2012,41,門診,5-9,苗栗縣,17,6623
2012,41,門診,5-9,桃園市,155,30575
2012,41,門診,5-9,高雄市,124,34030
2012,41,門診,5-9,基隆市,16,4538
2012,41,門診,5-9,連江縣,0,56
2012,41,門診,5-9,雲林縣,44,10379
2012,41,門診,5-9,新北市,177,55831
2012,41,門診,5-9,新竹市,27,8267
2012,41,門診,5-9,新竹縣,25,7699
2012,41,門診,5-9,嘉義市,11,6198
2012,41,門診,5-9,嘉義縣,7,4337
2012,41,門診,5-9,彰化縣,102,19854
2012,41,門診,5-9,澎湖縣,2,1223
2012,42,住院,0-2,台中市,4,151
2012,42,住院,0-2,台北市,5,198
2012,42,住院,0-2,台東縣,0,12
2012,42,住院,0-2,台南市,0,36
2012,42,住院,0-2,宜蘭縣,4,80
2012,42,住院,0-2,花蓮縣,3,23
2012,42,住院,0-2,金門縣,0,3
2012,42,住院,0-2,南投縣,0,10
2012,42,住院,0-2,屏東縣,0,23
2012,42,住院,0-2,苗栗縣,1,6
2012,42,住院,0-2,桃園市,8,191
2012,42,住院,0-2,高雄市,2,129
2012,42,住院,0-2,基隆市,0,29
2012,42,住院,0-2,連江縣,0,1
2012,42,住院,0-2,雲林縣,0,2
2012,42,住院,0-2,新北市,4,95
2012,42,住院,0-2,新竹市,1,53
2012,42,住院,0-2,新竹縣,1,13
2012,42,住院,0-2,嘉義市,1,21
2012,42,住院,0-2,嘉義縣,1,25
2012,42,住院,0-2,彰化縣,9,104
2012,42,住院,10-14,台中市,0,28
2012,42,住院,10-14,台北市,0,65
2012,42,住院,10-14,台東縣,0,5
2012,42,住院,10-14,台南市,0,21
2012,42,住院,10-14,宜蘭縣,0,19
2012,42,住院,10-14,花蓮縣,0,6
2012,42,住院,10-14,南投縣,0,2
2012,42,住院,10-14,屏東縣,0,9
2012,42,住院,10-14,苗栗縣,0,11
2012,42,住院,10-14,桃園市,0,59
2012,42,住院,10-14,高雄市,0,49
2012,42,住院,10-14,基隆市,0,7
2012,42,住院,10-14,雲林縣,0,6
2012,42,住院,10-14,新北市,0,25
2012,42,住院,10-14,新竹市,0,6
2012,42,住院,10-14,新竹縣,0,2
2012,42,住院,10-14,嘉義市,0,4
2012,42,住院,10-14,嘉義縣,0,14
2012,42,住院,10-14,彰化縣,0,31
2012,42,住院,15+,台中市,0,4197
2012,42,住院,15+,台北市,0,7501
2012,42,住院,15+,台東縣,0,255
2012,42,住院,15+,台南市,0,2148
2012,42,住院,15+,宜蘭縣,0,1059
2012,42,住院,15+,花蓮縣,0,776
2012,42,住院,15+,金門縣,0,55
2012,42,住院,15+,南投縣,0,391
2012,42,住院,15+,屏東縣,0,881
2012,42,住院,15+,苗栗縣,0,490
2012,42,住院,15+,桃園市,0,3915
2012,42,住院,15+,高雄市,0,4469
2012,42,住院,15+,基隆市,0,620
2012,42,住院,15+,連江縣,0,5
2012,42,住院,15+,雲林縣,0,538
2012,42,住院,15+,新北市,0,3839
2012,42,住院,15+,新竹市,0,852
2012,42,住院,15+,新竹縣,0,237
2012,42,住院,15+,嘉義市,0,572
2012,42,住院,15+,嘉義縣,0,1005
2012,42,住院,15+,彰化縣,0,2129
2012,42,住院,15+,澎湖縣,0,25
2012,42,住院,3-4,台中市,9,78
2012,42,住院,3-4,台北市,2,105
2012,42,住院,3-4,台東縣,0,4
2012,42,住院,3-4,台南市,1,19
2012,42,住院,3-4,宜蘭縣,0,42
2012,42,住院,3-4,花蓮縣,1,13
2012,42,住院,3-4,金門縣,0,2
2012,42,住院,3-4,南投縣,0,6
2012,42,住院,3-4,屏東縣,1,16
2012,42,住院,3-4,苗栗縣,0,6
2012,42,住院,3-4,桃園市,5,76
2012,42,住院,3-4,高雄市,1,62
2012,42,住院,3-4,基隆市,0,8
2012,42,住院,3-4,雲林縣,0,3
2012,42,住院,3-4,新北市,2,53
2012,42,住院,3-4,新竹市,2,29
2012,42,住院,3-4,新竹縣,0,5
2012,42,住院,3-4,嘉義市,0,5
2012,42,住院,3-4,嘉義縣,0,16
2012,42,住院,3-4,彰化縣,2,48
2012,42,住院,5-9,台中市,1,85
2012,42,住院,5-9,台北市,0,107
2012,42,住院,5-9,台東縣,0,3
2012,42,住院,5-9,台南市,0,22
2012,42,住院,5-9,宜蘭縣,0,44
2012,42,住院,5-9,花蓮縣,0,10
2012,42,住院,5-9,金門縣,0,1
2012,42,住院,5-9,南投縣,0,8
2012,42,住院,5-9,屏東縣,0,21
2012,42,住院,5-9,苗栗縣,0,10
2012,42,住院,5-9,桃園市,2,64
2012,42,住院,5-9,高雄市,4,74
2012,42,住院,5-9,基隆市,1,12
2012,42,住院,5-9,雲林縣,0,2
2012,42,住院,5-9,新北市,0,39
2012,42,住院,5-9,新竹市,0,16
2012,42,住院,5-9,新竹縣,0,8
2012,42,住院,5-9,嘉義市,0,6
2012,42,住院,5-9,嘉義縣,0,12
2012,42,住院,5-9,彰化縣,4,53
2012,42,住院,5-9,澎湖縣,0,1
2012,42,門診,0-2,台中市,163,29198
2012,42,門診,0-2,台北市,80,18265
2012,42,門診,0-2,台東縣,7,955
2012,42,門診,0-2,台南市,81,17120
2012,42,門診,0-2,宜蘭縣,12,4106
2012,42,門診,0-2,花蓮縣,12,2379
2012,42,門診,0-2,金門縣,0,904
2012,42,門診,0-2,南投縣,28,4720
2012,42,門診,0-2,屏東縣,25,6172
2012,42,門診,0-2,苗栗縣,24,4537
2012,42,門診,0-2,桃園市,130,20972
2012,42,門診,0-2,高雄市,107,23295
2012,42,門診,0-2,基隆市,24,2918
2012,42,門診,0-2,連江縣,1,38
2012,42,門診,0-2,雲林縣,47,6540
2012,42,門診,0-2,新北市,226,38120
2012,42,門診,0-2,新竹市,40,6080
2012,42,門診,0-2,新竹縣,34,5056
2012,42,門診,0-2,嘉義市,16,4108
2012,42,門診,0-2,嘉義縣,12,2281
2012,42,門診,0-2,彰化縣,77,12370
2012,42,門診,0-2,澎湖縣,5,619
2012,42,門診,10-14,台中市,37,30531
2012,42,門診,10-14,台北市,34,20583
2012,42,門診,10-14,台東縣,0,1141
2012,42,門診,10-14,台南市,17,16534
2012,42,門診,10-14,宜蘭縣,0,3672
2012,42,門診,10-14,花蓮縣,5,2432
2012,42,門診,10-14,金門縣,0,619
2012,42,門診,10-14,南投縣,8,4918
2012,42,門診,10-14,屏東縣,6,7202
2012,42,門診,10-14,苗栗縣,4,4171
2012,42,門診,10-14,桃園市,33,18366
2012,42,門診,10-14,高雄市,32,25660
2012,42,門診,10-14,基隆市,1,3110
2012,42,門診,10-14,連江縣,0,30
2012,42,門診,10-14,雲林縣,9,7473
2012,42,門診,10-14,新北市,49,35126
2012,42,門診,10-14,新竹市,3,4713
2012,42,門診,10-14,新竹縣,4,3787
2012,42,門診,10-14,嘉義市,8,4397
2012,42,門診,10-14,嘉義縣,2,3439
2012,42,門診,10-14,彰化縣,16,12865
2012,42,門診,10-14,澎湖縣,0,1026
2012,42,門診,15+,台中市,51,506434
2012,42,門診,15+,台北市,48,548135
2012,42,門診,15+,台東縣,1,29845
2012,42,門診,15+,台南市,53,349939
2012,42,門診,15+,宜蘭縣,0,76140
2012,42,門診,15+,花蓮縣,4,59522
2012,42,門診,15+,金門縣,0,12122
2012,42,門診,15+,南投縣,3,85167
2012,42,門診,15+,屏東縣,6,143695
2012,42,門診,15+,苗栗縣,2,81769
2012,42,門診,15+,桃園市,26,329603
2012,42,門診,15+,高雄市,23,533956
2012,42,門診,15+,基隆市,5,72851
2012,42,門診,15+,連江縣,0,1264
2012,42,門診,15+,雲林縣,4,123214
2012,42,門診,15+,新北市,49,594961
2012,42,門診,15+,新竹市,3,86293
2012,42,門診,15+,新竹縣,7,59996
2012,42,門診,15+,嘉義市,4,85921
2012,42,門診,15+,嘉義縣,4,74840
2012,42,門診,15+,彰化縣,14,216301
2012,42,門診,15+,澎湖縣,0,22880
2012,42,門診,3-4,台中市,103,23981
2012,42,門診,3-4,台北市,65,15386
2012,42,門診,3-4,台東縣,2,817
2012,42,門診,3-4,台南市,41,14528
2012,42,門診,3-4,宜蘭縣,10,3292
2012,42,門診,3-4,花蓮縣,17,1903
2012,42,門診,3-4,金門縣,1,737
2012,42,門診,3-4,南投縣,26,3655
2012,42,門診,3-4,屏東縣,15,4893
2012,42,門診,3-4,苗栗縣,9,3749
2012,42,門診,3-4,桃園市,111,17172
2012,42,門診,3-4,高雄市,93,19403
2012,42,門診,3-4,基隆市,15,2431
2012,42,門診,3-4,連江縣,0,28
2012,42,門診,3-4,雲林縣,30,5592
2012,42,門診,3-4,新北市,199,31733
2012,42,門診,3-4,新竹市,22,5010
2012,42,門診,3-4,新竹縣,17,4312
2012,42,門診,3-4,嘉義市,8,3477
2012,42,門診,3-4,嘉義縣,2,2067
2012,42,門診,3-4,彰化縣,71,10718
2012,42,門診,3-4,澎湖縣,10,565
2012,42,門診,5-9,台中市,97,42540
2012,42,門診,5-9,台北市,60,27774
2012,42,門診,5-9,台東縣,2,1439
2012,42,門診,5-9,台南市,61,23489
2012,42,門診,5-9,宜蘭縣,7,5087
2012,42,門診,5-9,花蓮縣,17,3344
2012,42,門診,5-9,金門縣,1,969
2012,42,門診,5-9,南投縣,20,6599
2012,42,門診,5-9,屏東縣,22,8633
2012,42,門診,5-9,苗栗縣,14,6090
2012,42,門診,5-9,桃園市,141,29478
2012,42,門診,5-9,高雄市,107,34113
2012,42,門診,5-9,基隆市,4,4337
2012,42,門診,5-9,連江縣,0,43
2012,42,門診,5-9,雲林縣,38,9670
2012,42,門診,5-9,新北市,200,54025
2012,42,門診,5-9,新竹市,18,7988
2012,42,門診,5-9,新竹縣,31,6838
2012,42,門診,5-9,嘉義市,18,5803
2012,42,門診,5-9,嘉義縣,6,3783
2012,42,門診,5-9,彰化縣,71,18337
2012,42,門診,5-9,澎湖縣,8,1094
2012,43,住院,0-2,台中市,5,164
2012,43,住院,0-2,台北市,0,224
2012,43,住院,0-2,台東縣,0,8
2012,43,住院,0-2,台南市,1,40
2012,43,住院,0-2,宜蘭縣,1,99
2012,43,住院,0-2,花蓮縣,0,23
2012,43,住院,0-2,金門縣,0,6
2012,43,住院,0-2,南投縣,2,22
2012,43,住院,0-2,屏東縣,0,34
2012,43,住院,0-2,苗栗縣,0,4
2012,43,住院,0-2,桃園市,6,178
2012,43,住院,0-2,高雄市,6,143
2012,43,住院,0-2,基隆市,1,31
2012,43,住院,0-2,雲林縣,0,4
2012,43,住院,0-2,新北市,4,92
2012,43,住院,0-2,新竹市,4,61
2012,43,住院,0-2,新竹縣,0,9
2012,43,住院,0-2,嘉義市,1,22
2012,43,住院,0-2,嘉義縣,2,30
2012,43,住院,0-2,彰化縣,6,129
2012,43,住院,10-14,台中市,0,46
2012,43,住院,10-14,台北市,2,81
2012,43,住院,10-14,台東縣,0,3
2012,43,住院,10-14,台南市,0,25
2012,43,住院,10-14,宜蘭縣,0,17
2012,43,住院,10-14,花蓮縣,0,10
2012,43,住院,10-14,南投縣,1,7
2012,43,住院,10-14,屏東縣,0,9
2012,43,住院,10-14,苗栗縣,0,6
2012,43,住院,10-14,桃園市,1,55
2012,43,住院,10-14,高雄市,0,37
2012,43,住院,10-14,基隆市,0,7
2012,43,住院,10-14,雲林縣,0,1
2012,43,住院,10-14,新北市,0,30
2012,43,住院,10-14,新竹市,0,4
2012,43,住院,10-14,新竹縣,0,5
2012,43,住院,10-14,嘉義市,0,3
2012,43,住院,10-14,嘉義縣,0,12
2012,43,住院,10-14,彰化縣,1,34
2012,43,住院,15+,台中市,0,4151
2012,43,住院,15+,台北市,0,7221
2012,43,住院,15+,台東縣,0,244
2012,43,住院,15+,台南市,0,2120
2012,43,住院,15+,宜蘭縣,0,1048
2012,43,住院,15+,花蓮縣,0,836
2012,43,住院,15+,金門縣,0,45
2012,43,住院,15+,南投縣,0,381
2012,43,住院,15+,屏東縣,0,769
2012,43,住院,15+,苗栗縣,0,479
2012,43,住院,15+,桃園市,0,3871
2012,43,住院,15+,高雄市,0,4587
2012,43,住院,15+,基隆市,0,672
2012,43,住院,15+,連江縣,0,6
2012,43,住院,15+,雲林縣,0,596
2012,43,住院,15+,新北市,0,3761
2012,43,住院,15+,新竹市,0,896
2012,43,住院,15+,新竹縣,0,235
2012,43,住院,15+,嘉義市,0,530
2012,43,住院,15+,嘉義縣,0,1019
2012,43,住院,15+,彰化縣,0,2141
2012,43,住院,15+,澎湖縣,0,20
2012,43,住院,3-4,台中市,1,66
2012,43,住院,3-4,台北市,1,105
2012,43,住院,3-4,台東縣,0,3
2012,43,住院,3-4,台南市,1,18
2012,43,住院,3-4,宜蘭縣,0,50
2012,43,住院,3-4,花蓮縣,0,16
2012,43,住院,3-4,金門縣,0,2
2012,43,住院,3-4,南投縣,0,2
2012,43,住院,3-4,屏東縣,0,12
2012,43,住院,3-4,苗栗縣,0,3
2012,43,住院,3-4,桃園市,0,53
2012,43,住院,3-4,高雄市,1,78
2012,43,住院,3-4,基隆市,0,11
2012,43,住院,3-4,雲林縣,0,3
2012,43,住院,3-4,新北市,1,52
2012,43,住院,3-4,新竹市,1,24
2012,43,住院,3-4,新竹縣,1,5
2012,43,住院,3-4,嘉義市,0,11
2012,43,住院,3-4,嘉義縣,1,13
2012,43,住院,3-4,彰化縣,3,51
2012,43,住院,5-9,台中市,0,70
2012,43,住院,5-9,台北市,0,111
2012,43,住院,5-9,台東縣,1,2
2012,43,住院,5-9,台南市,0,21
2012,43,住院,5-9,宜蘭縣,0,37
2012,43,住院,5-9,花蓮縣,0,15
2012,43,住院,5-9,南投縣,0,3
2012,43,住院,5-9,屏東縣,0,20
2012,43,住院,5-9,苗栗縣,0,8
2012,43,住院,5-9,桃園市,0,88
